	Tags	SeqName	Description	Length	#Hits	e-Value	sim mean	#GO	GO IDs	GO Names	Enzyme Codes	Enzyme Names	InterPro IDs	InterPro GO IDs	InterPro GO Names
true	[BLASTED, MAPPED]	2663	Pocillopora damicornis mitochondrion, complete genome	100	17	3.8367E-4	100.0	32	F:GO:0004129; F:GO:0005507; C:GO:0005739; C:GO:0005743; P:GO:0006119; P:GO:0006754; P:GO:0006811; F:GO:0008121; F:GO:0008137; F:GO:0009055; P:GO:0009060; F:GO:0015002; F:GO:0015078; P:GO:0015986; P:GO:0015990; C:GO:0016020; C:GO:0016021; F:GO:0016491; F:GO:0016651; P:GO:0019646; F:GO:0020037; P:GO:0022900; P:GO:0022904; C:GO:0031966; P:GO:0042773; C:GO:0045263; C:GO:0045275; C:GO:0045277; F:GO:0046872; P:GO:0055114; C:GO:0070469; P:GO:1902600	F:cytochrome-c oxidase activity; F:copper ion binding; C:mitochondrion; C:mitochondrial inner membrane; P:oxidative phosphorylation; P:ATP biosynthetic process; P:ion transport; F:ubiquinol-cytochrome-c reductase activity; F:NADH dehydrogenase (ubiquinone) activity; F:electron transfer activity; P:aerobic respiration; F:heme-copper terminal oxidase activity; F:proton transmembrane transporter activity; P:ATP synthesis coupled proton transport; P:electron transport coupled proton transport; C:membrane; C:integral component of membrane; F:oxidoreductase activity; F:oxidoreductase activity, acting on NAD(P)H; P:aerobic electron transport chain; F:heme binding; P:electron transport chain; P:respiratory electron transport chain; C:mitochondrial membrane; P:ATP synthesis coupled electron transport; C:proton-transporting ATP synthase complex, coupling factor F(o); C:respiratory chain complex III; C:respiratory chain complex IV; F:metal ion binding; P:obsolete oxidation-reduction process; C:respirasome; P:proton transmembrane transport					
true	[BLASTED, MAPPED, ANNOTATED]	2664	Sinularia ceramensis mitochondrion, complete genome	100	20	4.14801E-47	98.95	19	F:GO:0004129; F:GO:0004519; F:GO:0005507; F:GO:0005524; C:GO:0005743; P:GO:0006298; F:GO:0008121; F:GO:0008137; P:GO:0015986; P:GO:0015990; C:GO:0016021; P:GO:0019646; F:GO:0020037; F:GO:0030983; P:GO:0042773; C:GO:0045263; C:GO:0045275; C:GO:0045277; P:GO:0090305	F:cytochrome-c oxidase activity; F:endonuclease activity; F:copper ion binding; F:ATP binding; C:mitochondrial inner membrane; P:mismatch repair; F:ubiquinol-cytochrome-c reductase activity; F:NADH dehydrogenase (ubiquinone) activity; P:ATP synthesis coupled proton transport; P:electron transport coupled proton transport; C:integral component of membrane; P:aerobic electron transport chain; F:heme binding; F:mismatched DNA binding; P:ATP synthesis coupled electron transport; C:proton-transporting ATP synthase complex, coupling factor F(o); C:respiratory chain complex III; C:respiratory chain complex IV; P:nucleic acid phosphodiester bond hydrolysis	EC:1.6.99.3; EC:1.9; EC:3.1; EC:7.1.1.2; EC:1.6; EC:1; EC:1.6.5.11; EC:1.9.3; EC:1.6.5; EC:3; EC:7.1.1.9; EC:7; EC:7.1.1.8; EC:1.6.5.2	NADH dehydrogenase; Acting on a heme group of donors; Acting on ester bonds; n/a; Acting on NADH or NADPH; Oxidoreductases; NADH dehydrogenase (quinone); Acting on a heme group of donors; Acting on NADH or NADPH; Hydrolases; n/a; n/a; n/a; NAD(P)H dehydrogenase (quinone)			
true	[NO-BLAST]	2665	---NA---	100											
true	[NO-BLAST]	2666	---NA---	100											
true	[BLASTED, MAPPED, ANNOTATED]	2667	Batrachospermum macrosporum strain J.0232 mitochondrion, complete genome	100	20	1.0864E-13	86.86	27	C:GO:0000276; F:GO:0003735; F:GO:0004129; F:GO:0004519; F:GO:0005507; P:GO:0006099; P:GO:0006397; P:GO:0006412; F:GO:0008121; F:GO:0008137; F:GO:0008177; F:GO:0008289; C:GO:0015935; P:GO:0015986; P:GO:0015990; C:GO:0016021; P:GO:0019646; F:GO:0019843; F:GO:0020037; P:GO:0042773; C:GO:0045275; C:GO:0045277; C:GO:0045281; F:GO:0051537; F:GO:0051538; F:GO:0051539; P:GO:0090305	C:mitochondrial proton-transporting ATP synthase complex, coupling factor F(o); F:structural constituent of ribosome; F:cytochrome-c oxidase activity; F:endonuclease activity; F:copper ion binding; P:tricarboxylic acid cycle; P:mRNA processing; P:translation; F:ubiquinol-cytochrome-c reductase activity; F:NADH dehydrogenase (ubiquinone) activity; F:succinate dehydrogenase (ubiquinone) activity; F:lipid binding; C:small ribosomal subunit; P:ATP synthesis coupled proton transport; P:electron transport coupled proton transport; C:integral component of membrane; P:aerobic electron transport chain; F:rRNA binding; F:heme binding; P:ATP synthesis coupled electron transport; C:respiratory chain complex III; C:respiratory chain complex IV; C:succinate dehydrogenase complex; F:2 iron, 2 sulfur cluster binding; F:3 iron, 4 sulfur cluster binding; F:4 iron, 4 sulfur cluster binding; P:nucleic acid phosphodiester bond hydrolysis	EC:1.6.99.3; EC:1.9; EC:1.3.5.1; EC:1.3.5; EC:1.3; EC:3.1; EC:7.1.1.2; EC:1.6; EC:1; EC:1.9.3; EC:1.6.5.11; EC:1.6.5; EC:3; EC:7.1.1.9; EC:7; EC:7.1.1.8; EC:1.6.5.2	NADH dehydrogenase; Acting on a heme group of donors; Succinate dehydrogenase (quinone); Acting on the CH-CH group of donors; Acting on the CH-CH group of donors; Acting on ester bonds; n/a; Acting on NADH or NADPH; Oxidoreductases; Acting on a heme group of donors; NADH dehydrogenase (quinone); Acting on NADH or NADPH; Hydrolases; n/a; n/a; n/a; NAD(P)H dehydrogenase (quinone)			
true	[NO-BLAST]	2668	---NA---	100											
true	[BLASTED, MAPPED]	2669	Pocillopora damicornis mitochondrion, complete genome	100	17	3.83441E-4	100.0	32	F:GO:0004129; F:GO:0005507; C:GO:0005739; C:GO:0005743; P:GO:0006119; P:GO:0006754; P:GO:0006811; F:GO:0008121; F:GO:0008137; F:GO:0009055; P:GO:0009060; F:GO:0015002; F:GO:0015078; P:GO:0015986; P:GO:0015990; C:GO:0016020; C:GO:0016021; F:GO:0016491; F:GO:0016651; P:GO:0019646; F:GO:0020037; P:GO:0022900; P:GO:0022904; C:GO:0031966; P:GO:0042773; C:GO:0045263; C:GO:0045275; C:GO:0045277; F:GO:0046872; P:GO:0055114; C:GO:0070469; P:GO:1902600	F:cytochrome-c oxidase activity; F:copper ion binding; C:mitochondrion; C:mitochondrial inner membrane; P:oxidative phosphorylation; P:ATP biosynthetic process; P:ion transport; F:ubiquinol-cytochrome-c reductase activity; F:NADH dehydrogenase (ubiquinone) activity; F:electron transfer activity; P:aerobic respiration; F:heme-copper terminal oxidase activity; F:proton transmembrane transporter activity; P:ATP synthesis coupled proton transport; P:electron transport coupled proton transport; C:membrane; C:integral component of membrane; F:oxidoreductase activity; F:oxidoreductase activity, acting on NAD(P)H; P:aerobic electron transport chain; F:heme binding; P:electron transport chain; P:respiratory electron transport chain; C:mitochondrial membrane; P:ATP synthesis coupled electron transport; C:proton-transporting ATP synthase complex, coupling factor F(o); C:respiratory chain complex III; C:respiratory chain complex IV; F:metal ion binding; P:obsolete oxidation-reduction process; C:respirasome; P:proton transmembrane transport					
true	[BLASTED, MAPPED, ANNOTATED]	2670	Plesiastrea versipora voucher 5977 mitochondrion, complete genome	100	20	5.57566E-34	94.85	14	F:GO:0004129; F:GO:0005507; C:GO:0005743; F:GO:0008121; F:GO:0008137; P:GO:0015986; P:GO:0015990; C:GO:0016021; P:GO:0019646; F:GO:0020037; P:GO:0042773; C:GO:0045263; C:GO:0045275; C:GO:0045277	F:cytochrome-c oxidase activity; F:copper ion binding; C:mitochondrial inner membrane; F:ubiquinol-cytochrome-c reductase activity; F:NADH dehydrogenase (ubiquinone) activity; P:ATP synthesis coupled proton transport; P:electron transport coupled proton transport; C:integral component of membrane; P:aerobic electron transport chain; F:heme binding; P:ATP synthesis coupled electron transport; C:proton-transporting ATP synthase complex, coupling factor F(o); C:respiratory chain complex III; C:respiratory chain complex IV	EC:1.6.99.3; EC:1.9; EC:7.1.1.2; EC:1.6; EC:1; EC:1.6.5.11; EC:1.9.3; EC:1.6.5; EC:7.1.1.9; EC:7; EC:7.1.1.8; EC:1.6.5.2	NADH dehydrogenase; Acting on a heme group of donors; n/a; Acting on NADH or NADPH; Oxidoreductases; NADH dehydrogenase (quinone); Acting on a heme group of donors; Acting on NADH or NADPH; n/a; n/a; n/a; NAD(P)H dehydrogenase (quinone)			
true	[BLASTED, MAPPED, ANNOTATED]	2671	Gracilariopsis andersonii mitochondrion, complete genome	100	20	1.26191E-25	91.43	27	C:GO:0000276; F:GO:0003735; F:GO:0004129; F:GO:0004519; F:GO:0005507; P:GO:0006099; P:GO:0006397; P:GO:0006412; F:GO:0008121; F:GO:0008137; F:GO:0008177; F:GO:0008289; C:GO:0015935; P:GO:0015986; P:GO:0015990; C:GO:0016021; P:GO:0019646; F:GO:0019843; F:GO:0020037; P:GO:0042773; C:GO:0045275; C:GO:0045277; C:GO:0045281; F:GO:0051537; F:GO:0051538; F:GO:0051539; P:GO:0090305	C:mitochondrial proton-transporting ATP synthase complex, coupling factor F(o); F:structural constituent of ribosome; F:cytochrome-c oxidase activity; F:endonuclease activity; F:copper ion binding; P:tricarboxylic acid cycle; P:mRNA processing; P:translation; F:ubiquinol-cytochrome-c reductase activity; F:NADH dehydrogenase (ubiquinone) activity; F:succinate dehydrogenase (ubiquinone) activity; F:lipid binding; C:small ribosomal subunit; P:ATP synthesis coupled proton transport; P:electron transport coupled proton transport; C:integral component of membrane; P:aerobic electron transport chain; F:rRNA binding; F:heme binding; P:ATP synthesis coupled electron transport; C:respiratory chain complex III; C:respiratory chain complex IV; C:succinate dehydrogenase complex; F:2 iron, 2 sulfur cluster binding; F:3 iron, 4 sulfur cluster binding; F:4 iron, 4 sulfur cluster binding; P:nucleic acid phosphodiester bond hydrolysis	EC:1.6.99.3; EC:1.9; EC:1.3.5.1; EC:1.3.5; EC:1.3; EC:3.1; EC:7.1.1.2; EC:1.6; EC:1; EC:1.9.3; EC:1.6.5.11; EC:1.6.5; EC:3; EC:7.1.1.9; EC:7; EC:7.1.1.8; EC:1.6.5.2	NADH dehydrogenase; Acting on a heme group of donors; Succinate dehydrogenase (quinone); Acting on the CH-CH group of donors; Acting on the CH-CH group of donors; Acting on ester bonds; n/a; Acting on NADH or NADPH; Oxidoreductases; Acting on a heme group of donors; NADH dehydrogenase (quinone); Acting on NADH or NADPH; Hydrolases; n/a; n/a; n/a; NAD(P)H dehydrogenase (quinone)			
true	[NO-BLAST]	2672	---NA---	100											
true	[BLASTED, MAPPED]	2673	Pocillopora damicornis mitochondrion, complete genome	100	17	3.83441E-4	100.0	32	F:GO:0004129; F:GO:0005507; C:GO:0005739; C:GO:0005743; P:GO:0006119; P:GO:0006754; P:GO:0006811; F:GO:0008121; F:GO:0008137; F:GO:0009055; P:GO:0009060; F:GO:0015002; F:GO:0015078; P:GO:0015986; P:GO:0015990; C:GO:0016020; C:GO:0016021; F:GO:0016491; F:GO:0016651; P:GO:0019646; F:GO:0020037; P:GO:0022900; P:GO:0022904; C:GO:0031966; P:GO:0042773; C:GO:0045263; C:GO:0045275; C:GO:0045277; F:GO:0046872; P:GO:0055114; C:GO:0070469; P:GO:1902600	F:cytochrome-c oxidase activity; F:copper ion binding; C:mitochondrion; C:mitochondrial inner membrane; P:oxidative phosphorylation; P:ATP biosynthetic process; P:ion transport; F:ubiquinol-cytochrome-c reductase activity; F:NADH dehydrogenase (ubiquinone) activity; F:electron transfer activity; P:aerobic respiration; F:heme-copper terminal oxidase activity; F:proton transmembrane transporter activity; P:ATP synthesis coupled proton transport; P:electron transport coupled proton transport; C:membrane; C:integral component of membrane; F:oxidoreductase activity; F:oxidoreductase activity, acting on NAD(P)H; P:aerobic electron transport chain; F:heme binding; P:electron transport chain; P:respiratory electron transport chain; C:mitochondrial membrane; P:ATP synthesis coupled electron transport; C:proton-transporting ATP synthase complex, coupling factor F(o); C:respiratory chain complex III; C:respiratory chain complex IV; F:metal ion binding; P:obsolete oxidation-reduction process; C:respirasome; P:proton transmembrane transport					
true	[BLASTED, MAPPED, ANNOTATED]	2674	Gracilaria tenuistipitata mitochondrion, complete genome	100	20	7.7806E-24	91.01	24	C:GO:0000276; F:GO:0003735; F:GO:0004129; F:GO:0005507; P:GO:0006099; P:GO:0006412; F:GO:0008121; F:GO:0008137; F:GO:0008177; F:GO:0008289; C:GO:0015935; P:GO:0015986; P:GO:0015990; C:GO:0016021; P:GO:0019646; F:GO:0019843; F:GO:0020037; P:GO:0042773; C:GO:0045275; C:GO:0045277; C:GO:0045281; F:GO:0051537; F:GO:0051538; F:GO:0051539	C:mitochondrial proton-transporting ATP synthase complex, coupling factor F(o); F:structural constituent of ribosome; F:cytochrome-c oxidase activity; F:copper ion binding; P:tricarboxylic acid cycle; P:translation; F:ubiquinol-cytochrome-c reductase activity; F:NADH dehydrogenase (ubiquinone) activity; F:succinate dehydrogenase (ubiquinone) activity; F:lipid binding; C:small ribosomal subunit; P:ATP synthesis coupled proton transport; P:electron transport coupled proton transport; C:integral component of membrane; P:aerobic electron transport chain; F:rRNA binding; F:heme binding; P:ATP synthesis coupled electron transport; C:respiratory chain complex III; C:respiratory chain complex IV; C:succinate dehydrogenase complex; F:2 iron, 2 sulfur cluster binding; F:3 iron, 4 sulfur cluster binding; F:4 iron, 4 sulfur cluster binding	EC:1.6.99.3; EC:1.3.5.1; EC:1.9; EC:1.3.5; EC:1.3; EC:7.1.1.2; EC:1.6; EC:1; EC:1.6.5.11; EC:1.9.3; EC:1.6.5; EC:7.1.1.9; EC:7; EC:7.1.1.8; EC:1.6.5.2	NADH dehydrogenase; Succinate dehydrogenase (quinone); Acting on a heme group of donors; Acting on the CH-CH group of donors; Acting on the CH-CH group of donors; n/a; Acting on NADH or NADPH; Oxidoreductases; NADH dehydrogenase (quinone); Acting on a heme group of donors; Acting on NADH or NADPH; n/a; n/a; n/a; NAD(P)H dehydrogenase (quinone)			
true	[BLASTED, MAPPED, ANNOTATED]	2675	Turbinaria peltata mitochondrion, complete genome	100	20	1.63903E-46	99.44	14	F:GO:0004129; F:GO:0005507; C:GO:0005743; F:GO:0008121; F:GO:0008137; P:GO:0015986; P:GO:0015990; C:GO:0016021; P:GO:0019646; F:GO:0020037; P:GO:0042773; C:GO:0045263; C:GO:0045275; C:GO:0045277	F:cytochrome-c oxidase activity; F:copper ion binding; C:mitochondrial inner membrane; F:ubiquinol-cytochrome-c reductase activity; F:NADH dehydrogenase (ubiquinone) activity; P:ATP synthesis coupled proton transport; P:electron transport coupled proton transport; C:integral component of membrane; P:aerobic electron transport chain; F:heme binding; P:ATP synthesis coupled electron transport; C:proton-transporting ATP synthase complex, coupling factor F(o); C:respiratory chain complex III; C:respiratory chain complex IV	EC:1.6.99.3; EC:1.9; EC:7.1.1.2; EC:1.6; EC:1; EC:1.6.5.11; EC:1.9.3; EC:1.6.5; EC:7.1.1.9; EC:7; EC:7.1.1.8; EC:1.6.5.2	NADH dehydrogenase; Acting on a heme group of donors; n/a; Acting on NADH or NADPH; Oxidoreductases; NADH dehydrogenase (quinone); Acting on a heme group of donors; Acting on NADH or NADPH; n/a; n/a; n/a; NAD(P)H dehydrogenase (quinone)			
true	[BLASTED, MAPPED, ANNOTATED]	2676	Hydnophora exesa voucher 6044 mitochondrion, complete genome	100	20	5.57566E-34	99.08	14	F:GO:0004129; F:GO:0005507; C:GO:0005743; F:GO:0008121; F:GO:0008137; P:GO:0015986; P:GO:0015990; C:GO:0016021; P:GO:0019646; F:GO:0020037; P:GO:0042773; C:GO:0045263; C:GO:0045275; C:GO:0045277	F:cytochrome-c oxidase activity; F:copper ion binding; C:mitochondrial inner membrane; F:ubiquinol-cytochrome-c reductase activity; F:NADH dehydrogenase (ubiquinone) activity; P:ATP synthesis coupled proton transport; P:electron transport coupled proton transport; C:integral component of membrane; P:aerobic electron transport chain; F:heme binding; P:ATP synthesis coupled electron transport; C:proton-transporting ATP synthase complex, coupling factor F(o); C:respiratory chain complex III; C:respiratory chain complex IV	EC:1.6.99.3; EC:1.9; EC:7.1.1.2; EC:1.6; EC:1; EC:1.6.5.11; EC:1.9.3; EC:1.6.5; EC:7.1.1.9; EC:7; EC:7.1.1.8; EC:1.6.5.2	NADH dehydrogenase; Acting on a heme group of donors; n/a; Acting on NADH or NADPH; Oxidoreductases; NADH dehydrogenase (quinone); Acting on a heme group of donors; Acting on NADH or NADPH; n/a; n/a; n/a; NAD(P)H dehydrogenase (quinone)			
true	[BLASTED, MAPPED, ANNOTATED]	2677	Carijoa riisei voucher CLP2_A03 mitochondrion, complete genome	100	20	3.99797E-44	98.43	19	F:GO:0004129; F:GO:0004519; F:GO:0005507; F:GO:0005524; C:GO:0005743; P:GO:0006298; F:GO:0008121; F:GO:0008137; P:GO:0015986; P:GO:0015990; C:GO:0016021; P:GO:0019646; F:GO:0020037; F:GO:0030983; P:GO:0042773; C:GO:0045263; C:GO:0045275; C:GO:0045277; P:GO:0090305	F:cytochrome-c oxidase activity; F:endonuclease activity; F:copper ion binding; F:ATP binding; C:mitochondrial inner membrane; P:mismatch repair; F:ubiquinol-cytochrome-c reductase activity; F:NADH dehydrogenase (ubiquinone) activity; P:ATP synthesis coupled proton transport; P:electron transport coupled proton transport; C:integral component of membrane; P:aerobic electron transport chain; F:heme binding; F:mismatched DNA binding; P:ATP synthesis coupled electron transport; C:proton-transporting ATP synthase complex, coupling factor F(o); C:respiratory chain complex III; C:respiratory chain complex IV; P:nucleic acid phosphodiester bond hydrolysis	EC:1.6.99.3; EC:1.9; EC:3.1; EC:7.1.1.2; EC:1.6; EC:1; EC:1.6.5.11; EC:1.9.3; EC:1.6.5; EC:3; EC:7.1.1.9; EC:7; EC:7.1.1.8; EC:1.6.5.2	NADH dehydrogenase; Acting on a heme group of donors; Acting on ester bonds; n/a; Acting on NADH or NADPH; Oxidoreductases; NADH dehydrogenase (quinone); Acting on a heme group of donors; Acting on NADH or NADPH; Hydrolases; n/a; n/a; n/a; NAD(P)H dehydrogenase (quinone)			
true	[NO-BLAST]	2678	---NA---	100											
true	[NO-BLAST]	2679	---NA---	100											
true	[NO-BLAST]	2680	---NA---	100											
true	[BLASTED, MAPPED]	2681	Pocillopora damicornis mitochondrion, complete genome	100	17	3.8367E-4	100.0	32	F:GO:0004129; F:GO:0005507; C:GO:0005739; C:GO:0005743; P:GO:0006119; P:GO:0006754; P:GO:0006811; F:GO:0008121; F:GO:0008137; F:GO:0009055; P:GO:0009060; F:GO:0015002; F:GO:0015078; P:GO:0015986; P:GO:0015990; C:GO:0016020; C:GO:0016021; F:GO:0016491; F:GO:0016651; P:GO:0019646; F:GO:0020037; P:GO:0022900; P:GO:0022904; C:GO:0031966; P:GO:0042773; C:GO:0045263; C:GO:0045275; C:GO:0045277; F:GO:0046872; P:GO:0055114; C:GO:0070469; P:GO:1902600	F:cytochrome-c oxidase activity; F:copper ion binding; C:mitochondrion; C:mitochondrial inner membrane; P:oxidative phosphorylation; P:ATP biosynthetic process; P:ion transport; F:ubiquinol-cytochrome-c reductase activity; F:NADH dehydrogenase (ubiquinone) activity; F:electron transfer activity; P:aerobic respiration; F:heme-copper terminal oxidase activity; F:proton transmembrane transporter activity; P:ATP synthesis coupled proton transport; P:electron transport coupled proton transport; C:membrane; C:integral component of membrane; F:oxidoreductase activity; F:oxidoreductase activity, acting on NAD(P)H; P:aerobic electron transport chain; F:heme binding; P:electron transport chain; P:respiratory electron transport chain; C:mitochondrial membrane; P:ATP synthesis coupled electron transport; C:proton-transporting ATP synthase complex, coupling factor F(o); C:respiratory chain complex III; C:respiratory chain complex IV; F:metal ion binding; P:obsolete oxidation-reduction process; C:respirasome; P:proton transmembrane transport					
true	[NO-BLAST]	2682	---NA---	100											
true	[NO-BLAST]	2683	---NA---	100											
true	[NO-BLAST]	2684	---NA---	100											
true	[NO-BLAST]	2685	---NA---	100											
true	[BLASTED, MAPPED]	2686	Pocillopora damicornis mitochondrion, complete genome	100	17	3.8367E-4	100.0	32	F:GO:0004129; F:GO:0005507; C:GO:0005739; C:GO:0005743; P:GO:0006119; P:GO:0006754; P:GO:0006811; F:GO:0008121; F:GO:0008137; F:GO:0009055; P:GO:0009060; F:GO:0015002; F:GO:0015078; P:GO:0015986; P:GO:0015990; C:GO:0016020; C:GO:0016021; F:GO:0016491; F:GO:0016651; P:GO:0019646; F:GO:0020037; P:GO:0022900; P:GO:0022904; C:GO:0031966; P:GO:0042773; C:GO:0045263; C:GO:0045275; C:GO:0045277; F:GO:0046872; P:GO:0055114; C:GO:0070469; P:GO:1902600	F:cytochrome-c oxidase activity; F:copper ion binding; C:mitochondrion; C:mitochondrial inner membrane; P:oxidative phosphorylation; P:ATP biosynthetic process; P:ion transport; F:ubiquinol-cytochrome-c reductase activity; F:NADH dehydrogenase (ubiquinone) activity; F:electron transfer activity; P:aerobic respiration; F:heme-copper terminal oxidase activity; F:proton transmembrane transporter activity; P:ATP synthesis coupled proton transport; P:electron transport coupled proton transport; C:membrane; C:integral component of membrane; F:oxidoreductase activity; F:oxidoreductase activity, acting on NAD(P)H; P:aerobic electron transport chain; F:heme binding; P:electron transport chain; P:respiratory electron transport chain; C:mitochondrial membrane; P:ATP synthesis coupled electron transport; C:proton-transporting ATP synthase complex, coupling factor F(o); C:respiratory chain complex III; C:respiratory chain complex IV; F:metal ion binding; P:obsolete oxidation-reduction process; C:respirasome; P:proton transmembrane transport					
